scenario_id,ego_id,rule_STL
DEU_LocationBLower-2_22_T-1,5,R_G1
DEU_LocationAUpper-31_51_T-1,17,R_G1
DEU_LocationAUpper-31_51_T-1,18,R_G1
DEU_LocationALower-31_7_T-1,16,R_G1
DEU_LocationALower-31_7_T-1,17,R_G1
DEU_LocationAUpper-38_18_T-1,14,R_G1
DEU_LocationAUpper-48_38_T-1,9,R_G1
DEU_LocationAUpper-48_38_T-1,13,R_G1
DEU_LocationELower-22_26_T-1,7,R_G1
DEU_LocationAUpper-38_57_T-1,19,R_G1
DEU_LocationFUpper-58_15_T-1,11,R_G1
DEU_LocationFUpper-58_15_T-1,18,R_G1
DEU_LocationAUpper-28_14_T-1,14,R_G1
DEU_LocationAUpper-25_21_T-1,33,R_G1
DEU_LocationALower-50_36_T-1,9,R_G1
DEU_LocationALower-50_36_T-1,12,R_G1
DEU_LocationALower-50_36_T-1,20,R_G1
DEU_LocationELower-18_12_T-1,12,R_G1
DEU_LocationAUpper-30_30_T-1,10,R_G1
DEU_LocationALower-37_25_T-1,11,R_G1
DEU_LocationALower-25_15_T-1,22,R_G1
DEU_LocationBUpper-2_42_T-1,7,R_G1
DEU_LocationBUpper-2_42_T-1,8,R_G1
DEU_LocationCLower-4_36_T-1,10,R_G1
DEU_LocationELower-17_30_T-1,6,R_G1
DEU_LocationAUpper-11_14_T-1,7,R_G1
DEU_LocationAUpper-11_14_T-1,14,R_G1
DEU_LocationAUpper-25_43_T-1,30,R_G1
DEU_LocationAUpper-38_43_T-1,14,R_G1
DEU_LocationAUpper-36_58_T-1,11,R_G1
DEU_LocationAUpper-36_58_T-1,16,R_G1
DEU_LocationAUpper-36_58_T-1,18,R_G1
DEU_LocationAUpper-33_43_T-1,14,R_G1
DEU_LocationAUpper-33_43_T-1,15,R_G1
DEU_LocationAUpper-33_43_T-1,18,R_G1
DEU_LocationALower-12_21_T-1,8,R_G1
DEU_LocationALower-12_21_T-1,12,R_G1
DEU_LocationALower-12_21_T-1,17,R_G1
DEU_LocationALower-12_21_T-1,20,R_G1
DEU_LocationAUpper-49_15_T-1,14,R_G1
DEU_LocationAUpper-48_26_T-1,14,R_G1
DEU_LocationAUpper-42_18_T-1,15,R_G1
DEU_LocationAUpper-42_18_T-1,23,R_G1
DEU_LocationALower-51_38_T-1,7,R_G1
DEU_LocationDUpper-9_37_T-1,9,R_G1
DEU_LocationEUpper-23_39_T-1,6,R_G1
DEU_LocationALower-25_2_T-1,33,R_G1
DEU_LocationALower-25_2_T-1,36,R_G1
DEU_LocationAUpper-14_55_T-1,10,R_G1
DEU_LocationALower-34_34_T-1,17,R_G1
DEU_LocationAUpper-53_8_T-1,11,R_G1
DEU_LocationAUpper-35_30_T-1,12,R_G1
DEU_LocationAUpper-35_30_T-1,21,R_G1
DEU_LocationDLower-7_28_T-1,6,R_G1
DEU_LocationAUpper-13_34_T-1,21,R_G1
DEU_LocationAUpper-13_34_T-1,22,R_G1
DEU_LocationALower-51_21_T-1,17,R_G1
DEU_LocationALower-51_21_T-1,23,R_G1
DEU_LocationELower-24_38_T-1,7,R_G1
DEU_LocationAUpper-51_12_T-1,9,R_G1
DEU_LocationALower-56_10_T-1,14,R_G1
DEU_LocationALower-56_10_T-1,16,R_G1
DEU_LocationALower-26_55_T-1,29,R_G1
DEU_LocationALower-26_55_T-1,34,R_G1
DEU_LocationAUpper-50_32_T-1,13,R_G1
DEU_LocationAUpper-50_32_T-1,21,R_G1
DEU_LocationEUpper-16_7_T-1,4,R_G1
DEU_LocationALower-35_26_T-1,22,R_G1
DEU_LocationAUpper-25_52_T-1,9,R_G1
DEU_LocationAUpper-25_52_T-1,27,R_G1
DEU_LocationAUpper-25_52_T-1,33,R_G1
DEU_LocationAUpper-25_52_T-1,43,R_G1
DEU_LocationAUpper-29_34_T-1,16,R_G1
DEU_LocationAUpper-27_35_T-1,16,R_G1
DEU_LocationAUpper-27_35_T-1,18,R_G1
DEU_LocationALower-33_9_T-1,13,R_G1
DEU_LocationALower-33_9_T-1,15,R_G1
DEU_LocationEUpper-17_10_T-1,6,R_G1
DEU_LocationBUpper-1_21_T-1,5,R_G1
DEU_LocationBUpper-1_21_T-1,16,R_G1
DEU_LocationBUpper-1_21_T-1,17,R_G1
DEU_LocationBUpper-1_21_T-1,18,R_G1
DEU_LocationAUpper-37_31_T-1,12,R_G1
DEU_LocationALower-43_37_T-1,15,R_G1
DEU_LocationALower-43_37_T-1,16,R_G1
DEU_LocationALower-53_34_T-1,6,R_G1
DEU_LocationAUpper-31_47_T-1,10,R_G1
DEU_LocationALower-28_18_T-1,7,R_G1
DEU_LocationCUpper-6_17_T-1,10,R_G1
DEU_LocationAUpper-50_16_T-1,15,R_G1
DEU_LocationAUpper-44_33_T-1,16,R_G1
DEU_LocationALower-54_21_T-1,11,R_G1
DEU_LocationALower-54_21_T-1,13,R_G1
DEU_LocationDLower-8_30_T-1,12,R_G1
DEU_LocationEUpper-17_46_T-1,4,R_G1
DEU_LocationALower-35_31_T-1,11,R_G1
DEU_LocationAUpper-27_19_T-1,6,R_G1
DEU_LocationAUpper-27_19_T-1,15,R_G1
DEU_LocationAUpper-27_19_T-1,17,R_G1
DEU_LocationALower-11_4_T-1,9,R_G1
DEU_LocationEUpper-24_48_T-1,11,R_G1
DEU_LocationAUpper-52_16_T-1,13,R_G1
DEU_LocationAUpper-52_16_T-1,20,R_G1
DEU_LocationAUpper-52_16_T-1,26,R_G1
DEU_LocationAUpper-53_48_T-1,15,R_G1
DEU_LocationAUpper-53_48_T-1,20,R_G1
DEU_LocationALower-44_12_T-1,15,R_G1
DEU_LocationDLower-9_8_T-1,12,R_G1
DEU_LocationFLower-59_19_T-1,9,R_G1
DEU_LocationCUpper-5_40_T-1,8,R_G1
DEU_LocationCUpper-5_40_T-1,9,R_G1
DEU_LocationCUpper-5_8_T-1,9,R_G1
DEU_LocationCUpper-5_8_T-1,12,R_G1
DEU_LocationAUpper-56_40_T-1,10,R_G1
DEU_LocationAUpper-56_40_T-1,17,R_G1
DEU_LocationAUpper-46_37_T-1,16,R_G1
DEU_LocationALower-40_43_T-1,13,R_G1
DEU_LocationAUpper-49_20_T-1,20,R_G1
DEU_LocationAUpper-49_20_T-1,26,R_G1
DEU_LocationCLower-5_26_T-1,7,R_G1
DEU_LocationELower-16_11_T-1,8,R_G1
DEU_LocationFLower-58_14_T-1,11,R_G1
DEU_LocationFLower-58_14_T-1,15,R_G1
DEU_LocationAUpper-26_49_T-1,9,R_G1
DEU_LocationALower-46_41_T-1,21,R_G1
DEU_LocationALower-46_41_T-1,28,R_G1
DEU_LocationDUpper-7_29_T-1,12,R_G1
DEU_LocationALower-37_35_T-1,12,R_G1
DEU_LocationAUpper-26_29_T-1,24,R_G1
DEU_LocationAUpper-26_29_T-1,29,R_G1
DEU_LocationAUpper-26_29_T-1,32,R_G1
DEU_LocationAUpper-26_29_T-1,33,R_G1
DEU_LocationAUpper-52_12_T-1,22,R_G1
DEU_LocationAUpper-48_28_T-1,11,R_G1
DEU_LocationBUpper-2_32_T-1,5,R_G1
DEU_LocationAUpper-49_5_T-1,23,R_G1
DEU_LocationAUpper-54_44_T-1,17,R_G1
DEU_LocationALower-44_22_T-1,8,R_G1
DEU_LocationALower-42_39_T-1,11,R_G1
DEU_LocationALower-42_39_T-1,15,R_G1
DEU_LocationALower-14_36_T-1,9,R_G1
DEU_LocationALower-27_33_T-1,15,R_G1
DEU_LocationALower-48_34_T-1,16,R_G1
DEU_LocationALower-38_53_T-1,10,R_G1
DEU_LocationAUpper-56_36_T-1,13,R_G1
DEU_LocationAUpper-56_36_T-1,14,R_G1
DEU_LocationAUpper-56_36_T-1,15,R_G1
DEU_LocationAUpper-51_9_T-1,7,R_G1
DEU_LocationAUpper-51_9_T-1,16,R_G1
DEU_LocationALower-41_35_T-1,17,R_G1
DEU_LocationALower-41_35_T-1,18,R_G1
DEU_LocationALower-41_35_T-1,20,R_G1
DEU_LocationAUpper-37_39_T-1,8,R_G1
DEU_LocationALower-39_33_T-1,14,R_G1
DEU_LocationALower-39_33_T-1,15,R_G1
DEU_LocationELower-18_27_T-1,9,R_G1
DEU_LocationALower-11_25_T-1,16,R_G1
DEU_LocationALower-29_8_T-1,9,R_G1
DEU_LocationALower-29_8_T-1,12,R_G1
DEU_LocationALower-29_8_T-1,15,R_G1
DEU_LocationALower-37_26_T-1,6,R_G1
DEU_LocationEUpper-24_11_T-1,8,R_G1
DEU_LocationDUpper-9_35_T-1,10,R_G1
DEU_LocationDUpper-9_35_T-1,17,R_G1
DEU_LocationALower-48_36_T-1,16,R_G1
DEU_LocationALower-31_16_T-1,12,R_G1
DEU_LocationEUpper-23_4_T-1,5,R_G1
DEU_LocationAUpper-31_9_T-1,12,R_G1
DEU_LocationDUpper-10_6_T-1,7,R_G1
DEU_LocationALower-46_44_T-1,7,R_G1
DEU_LocationALower-44_25_T-1,10,R_G1
DEU_LocationALower-44_25_T-1,14,R_G1
DEU_LocationAUpper-45_48_T-1,12,R_G1
DEU_LocationBUpper-2_15_T-1,8,R_G1
DEU_LocationBUpper-2_15_T-1,12,R_G1
DEU_LocationCLower-5_35_T-1,19,R_G1
DEU_LocationALower-27_51_T-1,10,R_G1
DEU_LocationAUpper-51_56_T-1,11,R_G1
DEU_LocationAUpper-51_56_T-1,13,R_G1
DEU_LocationELower-18_28_T-1,5,R_G1
DEU_LocationAUpper-54_38_T-1,9,R_G1
DEU_LocationALower-28_35_T-1,12,R_G1
DEU_LocationELower-19_46_T-1,8,R_G1
DEU_LocationAUpper-39_31_T-1,11,R_G1
DEU_LocationAUpper-39_31_T-1,17,R_G1
DEU_LocationCUpper-6_48_T-1,9,R_G1
DEU_LocationAUpper-54_13_T-1,22,R_G1
DEU_LocationAUpper-29_9_T-1,10,R_G1
DEU_LocationAUpper-29_9_T-1,15,R_G1
DEU_LocationALower-50_32_T-1,7,R_G1
DEU_LocationDUpper-8_48_T-1,9,R_G1
DEU_LocationEUpper-19_12_T-1,7,R_G1
DEU_LocationEUpper-19_12_T-1,12,R_G1
DEU_LocationAUpper-44_53_T-1,17,R_G1
DEU_LocationAUpper-48_30_T-1,7,R_G1
DEU_LocationAUpper-48_30_T-1,17,R_G1
DEU_LocationCLower-6_29_T-1,14,R_G1
DEU_LocationAUpper-13_17_T-1,12,R_G1
DEU_LocationAUpper-13_17_T-1,20,R_G1
DEU_LocationAUpper-13_17_T-1,22,R_G1
DEU_LocationDUpper-9_25_T-1,7,R_G1
DEU_LocationALower-25_29_T-1,20,R_G1
DEU_LocationALower-25_29_T-1,27,R_G1
DEU_LocationAUpper-31_23_T-1,15,R_G1
DEU_LocationAUpper-31_23_T-1,17,R_G1
DEU_LocationALower-45_39_T-1,6,R_G1
DEU_LocationALower-45_39_T-1,13,R_G1
DEU_LocationEUpper-18_7_T-1,4,R_G1
DEU_LocationALower-41_17_T-1,7,R_G1
DEU_LocationEUpper-18_29_T-1,4,R_G1
DEU_LocationBLower-3_46_T-1,7,R_G1
DEU_LocationALower-14_7_T-1,11,R_G1
DEU_LocationALower-14_7_T-1,13,R_G1
DEU_LocationALower-14_7_T-1,14,R_G1
DEU_LocationAUpper-12_35_T-1,18,R_G1
DEU_LocationALower-52_7_T-1,14,R_G1
DEU_LocationALower-52_7_T-1,15,R_G1
DEU_LocationALower-26_18_T-1,24,R_G1
DEU_LocationALower-12_29_T-1,16,R_G1
DEU_LocationALower-12_29_T-1,21,R_G1
DEU_LocationALower-12_29_T-1,27,R_G1
DEU_LocationAUpper-46_53_T-1,17,R_G1
DEU_LocationALower-38_32_T-1,13,R_G1
DEU_LocationALower-38_32_T-1,16,R_G1
DEU_LocationAUpper-45_11_T-1,9,R_G1
DEU_LocationAUpper-45_11_T-1,13,R_G1
DEU_LocationAUpper-45_11_T-1,15,R_G1
DEU_LocationELower-17_8_T-1,13,R_G1
DEU_LocationAUpper-48_56_T-1,21,R_G1
DEU_LocationAUpper-48_56_T-1,23,R_G1
DEU_LocationALower-33_5_T-1,16,R_G1
DEU_LocationALower-33_5_T-1,23,R_G1
DEU_LocationALower-33_5_T-1,24,R_G1
DEU_LocationALower-33_5_T-1,27,R_G1
DEU_LocationALower-28_61_T-1,13,R_G1
DEU_LocationALower-46_53_T-1,8,R_G1
DEU_LocationALower-46_59_T-1,11,R_G1
DEU_LocationALower-31_48_T-1,12,R_G1
DEU_LocationALower-31_48_T-1,15,R_G1
DEU_LocationALower-31_48_T-1,23,R_G1
DEU_LocationALower-31_48_T-1,24,R_G1
DEU_LocationAUpper-11_19_T-1,10,R_G1
DEU_LocationAUpper-44_24_T-1,14,R_G1
DEU_LocationAUpper-51_3_T-1,19,R_G1
DEU_LocationALower-12_8_T-1,12,R_G1
DEU_LocationALower-12_8_T-1,15,R_G1
DEU_LocationALower-12_8_T-1,20,R_G1
DEU_LocationALower-12_8_T-1,21,R_G1
DEU_LocationALower-12_8_T-1,24,R_G1
DEU_LocationALower-12_8_T-1,26,R_G1
DEU_LocationALower-12_8_T-1,32,R_G1
DEU_LocationALower-48_27_T-1,11,R_G1
DEU_LocationAUpper-35_53_T-1,13,R_G1
DEU_LocationAUpper-35_53_T-1,16,R_G1
DEU_LocationAUpper-30_2_T-1,12,R_G1
DEU_LocationAUpper-30_2_T-1,16,R_G1
DEU_LocationAUpper-44_7_T-1,15,R_G1
DEU_LocationAUpper-44_7_T-1,18,R_G1
DEU_LocationAUpper-44_7_T-1,22,R_G1
DEU_LocationALower-47_21_T-1,18,R_G1
DEU_LocationALower-47_21_T-1,19,R_G1
DEU_LocationALower-47_21_T-1,25,R_G1
DEU_LocationAUpper-36_8_T-1,20,R_G1
DEU_LocationELower-16_4_T-1,5,R_G1
DEU_LocationEUpper-16_18_T-1,5,R_G1
DEU_LocationEUpper-16_18_T-1,6,R_G1
DEU_LocationEUpper-17_6_T-1,7,R_G1
DEU_LocationALower-51_35_T-1,14,R_G1
DEU_LocationAUpper-45_34_T-1,19,R_G1
DEU_LocationAUpper-45_34_T-1,23,R_G1
DEU_LocationAUpper-45_24_T-1,18,R_G1
DEU_LocationALower-26_45_T-1,12,R_G1
DEU_LocationALower-26_45_T-1,24,R_G1
DEU_LocationALower-26_45_T-1,25,R_G1
DEU_LocationAUpper-34_13_T-1,10,R_G1
DEU_LocationAUpper-34_13_T-1,21,R_G1
DEU_LocationAUpper-34_13_T-1,22,R_G1
DEU_LocationALower-31_28_T-1,17,R_G1
DEU_LocationALower-31_28_T-1,24,R_G1
DEU_LocationALower-31_28_T-1,25,R_G1
DEU_LocationAUpper-41_2_T-1,14,R_G1
DEU_LocationALower-28_51_T-1,16,R_G1
DEU_LocationFLower-59_20_T-1,16,R_G1
DEU_LocationAUpper-13_7_T-1,13,R_G1
DEU_LocationAUpper-46_43_T-1,7,R_G1
DEU_LocationAUpper-46_43_T-1,17,R_G1
DEU_LocationAUpper-46_43_T-1,26,R_G1
DEU_LocationALower-46_50_T-1,9,R_G1
DEU_LocationALower-46_50_T-1,10,R_G1
DEU_LocationAUpper-33_37_T-1,18,R_G1
DEU_LocationALower-47_34_T-1,14,R_G1
DEU_LocationAUpper-45_20_T-1,15,R_G1
DEU_LocationAUpper-45_20_T-1,21,R_G1
DEU_LocationAUpper-45_20_T-1,23,R_G1
DEU_LocationALower-40_14_T-1,14,R_G1
DEU_LocationALower-14_49_T-1,7,R_G1
DEU_LocationALower-14_49_T-1,15,R_G1
DEU_LocationALower-50_20_T-1,11,R_G1
DEU_LocationALower-50_20_T-1,15,R_G1
DEU_LocationAUpper-55_3_T-1,9,R_G1
DEU_LocationAUpper-26_16_T-1,11,R_G1
DEU_LocationELower-16_45_T-1,5,R_G1
DEU_LocationALower-25_35_T-1,26,R_G1
DEU_LocationALower-13_43_T-1,8,R_G1
DEU_LocationALower-13_43_T-1,17,R_G1
DEU_LocationAUpper-35_42_T-1,16,R_G1
DEU_LocationALower-51_8_T-1,10,R_G1
DEU_LocationALower-51_8_T-1,13,R_G1
DEU_LocationAUpper-39_45_T-1,15,R_G1
DEU_LocationAUpper-39_45_T-1,20,R_G1
DEU_LocationAUpper-39_30_T-1,11,R_G1
DEU_LocationAUpper-39_30_T-1,15,R_G1
DEU_LocationAUpper-12_28_T-1,17,R_G1
DEU_LocationAUpper-12_28_T-1,24,R_G1
DEU_LocationAUpper-39_7_T-1,16,R_G1
DEU_LocationAUpper-52_28_T-1,12,R_G1
DEU_LocationAUpper-52_28_T-1,13,R_G1
DEU_LocationAUpper-52_28_T-1,14,R_G1
DEU_LocationAUpper-52_28_T-1,18,R_G1
DEU_LocationCLower-4_32_T-1,9,R_G1
DEU_LocationALower-30_53_T-1,18,R_G1
DEU_LocationALower-30_53_T-1,19,R_G1
DEU_LocationALower-31_12_T-1,13,R_G1
DEU_LocationALower-31_12_T-1,17,R_G1
DEU_LocationELower-20_20_T-1,5,R_G1
DEU_LocationELower-20_20_T-1,10,R_G1
DEU_LocationAUpper-11_1_T-1,17,R_G1
DEU_LocationEUpper-16_15_T-1,4,R_G1
DEU_LocationAUpper-13_35_T-1,24,R_G1
DEU_LocationAUpper-13_35_T-1,26,R_G1
DEU_LocationAUpper-36_18_T-1,28,R_G1
DEU_LocationAUpper-36_18_T-1,29,R_G1
DEU_LocationELower-20_48_T-1,12,R_G1
DEU_LocationALower-12_3_T-1,21,R_G1
DEU_LocationAUpper-49_13_T-1,20,R_G1
DEU_LocationAUpper-28_44_T-1,7,R_G1
DEU_LocationAUpper-28_44_T-1,13,R_G1
DEU_LocationALower-35_52_T-1,12,R_G1
DEU_LocationAUpper-48_27_T-1,17,R_G1
DEU_LocationAUpper-57_45_T-1,16,R_G1
DEU_LocationALower-33_37_T-1,10,R_G1
DEU_LocationALower-33_37_T-1,12,R_G1
DEU_LocationCUpper-6_30_T-1,18,R_G1
DEU_LocationDUpper-8_4_T-1,10,R_G1
DEU_LocationALower-39_15_T-1,14,R_G1
DEU_LocationAUpper-41_3_T-1,12,R_G1
DEU_LocationALower-47_28_T-1,11,R_G1
DEU_LocationALower-26_1_T-1,16,R_G1
DEU_LocationALower-27_47_T-1,8,R_G1
DEU_LocationALower-27_47_T-1,14,R_G1
DEU_LocationALower-27_47_T-1,17,R_G1
DEU_LocationALower-27_47_T-1,25,R_G1
DEU_LocationALower-27_47_T-1,27,R_G1
DEU_LocationEUpper-15_18_T-1,6,R_G1
DEU_LocationEUpper-15_18_T-1,7,R_G1
DEU_LocationEUpper-15_18_T-1,10,R_G1
DEU_LocationALower-38_8_T-1,20,R_G1
DEU_LocationELower-18_14_T-1,6,R_G1
DEU_LocationELower-18_14_T-1,8,R_G1
DEU_LocationALower-33_39_T-1,23,R_G1
DEU_LocationAUpper-43_47_T-1,7,R_G1
DEU_LocationAUpper-43_47_T-1,19,R_G1
DEU_LocationAUpper-53_38_T-1,16,R_G1
DEU_LocationAUpper-53_38_T-1,18,R_G1
DEU_LocationALower-45_30_T-1,16,R_G1
DEU_LocationAUpper-27_59_T-1,11,R_G1
DEU_LocationAUpper-52_10_T-1,15,R_G1
DEU_LocationAUpper-51_52_T-1,14,R_G1
DEU_LocationELower-17_39_T-1,13,R_G1
DEU_LocationELower-17_39_T-1,16,R_G1
DEU_LocationAUpper-43_16_T-1,15,R_G1
DEU_LocationEUpper-17_18_T-1,6,R_G1
DEU_LocationAUpper-31_16_T-1,12,R_G1
DEU_LocationAUpper-47_19_T-1,9,R_G1
DEU_LocationAUpper-47_19_T-1,11,R_G1
DEU_LocationAUpper-47_19_T-1,12,R_G1
DEU_LocationAUpper-29_56_T-1,17,R_G1
DEU_LocationCLower-4_53_T-1,14,R_G1
DEU_LocationELower-19_15_T-1,6,R_G1
DEU_LocationELower-19_15_T-1,8,R_G1
DEU_LocationAUpper-50_55_T-1,18,R_G1
DEU_LocationAUpper-50_55_T-1,22,R_G1
DEU_LocationAUpper-28_8_T-1,12,R_G1
DEU_LocationAUpper-28_8_T-1,16,R_G1
DEU_LocationAUpper-32_15_T-1,7,R_G1
DEU_LocationALower-45_52_T-1,17,R_G1
DEU_LocationALower-29_43_T-1,10,R_G1
DEU_LocationALower-29_43_T-1,21,R_G1
DEU_LocationFUpper-60_42_T-1,9,R_G1
DEU_LocationFUpper-60_42_T-1,11,R_G1
DEU_LocationALower-44_44_T-1,13,R_G1
DEU_LocationALower-13_28_T-1,9,R_G1
DEU_LocationALower-13_28_T-1,22,R_G1
DEU_LocationALower-13_28_T-1,23,R_G1
DEU_LocationAUpper-55_28_T-1,26,R_G1
DEU_LocationALower-11_24_T-1,16,R_G1
DEU_LocationAUpper-40_48_T-1,10,R_G1
DEU_LocationAUpper-40_48_T-1,20,R_G1
DEU_LocationAUpper-51_6_T-1,17,R_G1
DEU_LocationAUpper-12_10_T-1,34,R_G1
DEU_LocationEUpper-19_46_T-1,8,R_G1
DEU_LocationAUpper-57_35_T-1,13,R_G1
DEU_LocationELower-15_33_T-1,9,R_G1
DEU_LocationELower-15_33_T-1,12,R_G1
DEU_LocationFUpper-59_3_T-1,11,R_G1
DEU_LocationFUpper-59_3_T-1,13,R_G1
DEU_LocationAUpper-14_3_T-1,8,R_G1
DEU_LocationAUpper-25_7_T-1,55,R_G1
DEU_LocationAUpper-27_11_T-1,11,R_G1
DEU_LocationALower-12_31_T-1,11,R_G1
DEU_LocationALower-12_31_T-1,13,R_G1
DEU_LocationAUpper-27_45_T-1,12,R_G1
DEU_LocationALower-33_50_T-1,14,R_G1
DEU_LocationALower-33_50_T-1,18,R_G1
DEU_LocationAUpper-32_16_T-1,16,R_G1
DEU_LocationALower-30_18_T-1,17,R_G1
DEU_LocationALower-26_34_T-1,15,R_G1
DEU_LocationALower-26_34_T-1,23,R_G1
DEU_LocationAUpper-57_48_T-1,10,R_G1
DEU_LocationEUpper-15_36_T-1,5,R_G1
DEU_LocationEUpper-15_36_T-1,10,R_G1
DEU_LocationEUpper-15_36_T-1,14,R_G1
DEU_LocationELower-16_33_T-1,6,R_G1
DEU_LocationELower-16_33_T-1,8,R_G1
DEU_LocationCLower-4_30_T-1,9,R_G1
DEU_LocationDUpper-7_10_T-1,11,R_G1
DEU_LocationDUpper-7_10_T-1,15,R_G1
DEU_LocationAUpper-53_26_T-1,9,R_G1
DEU_LocationAUpper-53_26_T-1,10,R_G1
DEU_LocationAUpper-57_26_T-1,9,R_G1
DEU_LocationALower-34_22_T-1,13,R_G1
DEU_LocationALower-34_22_T-1,20,R_G1
DEU_LocationALower-25_34_T-1,7,R_G1
DEU_LocationALower-25_34_T-1,12,R_G1
DEU_LocationALower-25_34_T-1,22,R_G1
DEU_LocationALower-25_34_T-1,23,R_G1
DEU_LocationAUpper-33_56_T-1,11,R_G1
DEU_LocationEUpper-17_7_T-1,4,R_G1
DEU_LocationEUpper-17_7_T-1,6,R_G1
DEU_LocationAUpper-36_17_T-1,19,R_G1
DEU_LocationAUpper-36_17_T-1,21,R_G1
DEU_LocationAUpper-36_17_T-1,22,R_G1
DEU_LocationFUpper-60_43_T-1,7,R_G1
DEU_LocationFUpper-60_43_T-1,16,R_G1
DEU_LocationFUpper-60_43_T-1,17,R_G1
DEU_LocationFUpper-60_43_T-1,18,R_G1
DEU_LocationFUpper-60_43_T-1,19,R_G1
DEU_LocationFUpper-60_43_T-1,22,R_G1
DEU_LocationAUpper-13_48_T-1,13,R_G1
DEU_LocationAUpper-13_48_T-1,20,R_G1
DEU_LocationAUpper-13_48_T-1,21,R_G1
DEU_LocationAUpper-13_48_T-1,22,R_G1
DEU_LocationAUpper-13_48_T-1,25,R_G1
DEU_LocationAUpper-51_31_T-1,12,R_G1
DEU_LocationAUpper-51_31_T-1,21,R_G1
DEU_LocationAUpper-46_57_T-1,13,R_G1
DEU_LocationAUpper-46_57_T-1,15,R_G1
DEU_LocationAUpper-14_11_T-1,13,R_G1
DEU_LocationAUpper-14_11_T-1,14,R_G1
DEU_LocationAUpper-14_11_T-1,21,R_G1
